State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,Pop_proportion,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured
27,117,Pipestone,Minnesota,MN,9421,8.8,23.600000000000005,54.5,17.2,4.699999999999999,97.1,0.19999999999999998,1.5,0.7000000000000001,1.0,0.003178363469320058,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,8.2,9.29
27,119,Polk,Minnesota,MN,31133,10.7,24.3,59.099999999999994,13.4,3.1999999999999997,96.5,0.6,1.3,0.6,4.5,0.010503342521000039,24.7,78.12142857142857,33.2,23.18611111111111,26.0,8.6,11.35
27,121,Pope,Minnesota,MN,11252,8.3,22.1,57.39999999999999,16.9,3.6000000000000005,99.0,0.3,0.2,0.4,0.7,0.0037960880752350382,12.7,78.12142857142857,22.79230769230769,23.18611111111111,12.7,8.0,9.81
27,123,Ramsey,Minnesota,MN,494920,10.7,26.3,61.300000000000004,10.2,2.2,78.3,9.3,0.9,9.1,5.7,0.16697119713787104,17.6,73.6,21.3,21.2,20.6,4.7,11.04
27,125,Red Lake,Minnesota,MN,4317,9.0,22.5,59.1,14.799999999999997,3.6999999999999993,98.10000000000001,0.2,1.5,0.1,0.9,0.0014564266104505562,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,6.062162162162164,7.6
27,127,Redwood,Minnesota,MN,16022,8.4,24.700000000000003,55.49999999999999,15.3,4.400000000000001,93.4,0.30000000000000004,3.8,1.9,1.0,0.005405343329311747,17.88333333333334,78.12142857142857,13.2,23.18611111111111,20.931578947368426,7.0,10.51
27,129,Renville,Minnesota,MN,16764,9.0,24.9,56.5,14.8,3.799999999999999,98.6,0.09999999999999999,0.7999999999999999,0.3,6.3999999999999995,0.0056556719243903465,16.9,81.4,22.79230769230769,23.18611111111111,21.4,11.6,9.54
27,131,Rice,Minnesota,MN,60949,7.2,25.199999999999996,63.39999999999999,9.7,1.7,95.2,1.7,0.5,1.7,6.900000000000002,0.020562368654239275,15.4,75.7,24.6,27.4,23.9,5.2,8.34
27,133,Rock,Minnesota,MN,9520,7.6,24.4,56.8,15.1,3.7,97.70000000000002,0.8,0.5,0.9,1.4,0.0032117631066688203,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,6.062162162162164,8.87
27,135,Roseau,Minnesota,MN,16495,6.4,27.3,60.4,10.0,2.3,95.6,0.2,1.8000000000000003,1.8999999999999997,0.5,0.005564919374422498,13.5,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,6.7,7.81
27,137,St. Louis,Minnesota,MN,197179,10.5,22.2,62.0,12.8,2.9,94.8,1.0,2.1999999999999997,0.7,0.8,0.06652229386658101,16.9,76.4,18.5,24.2,21.5,6.0,8.84
27,139,Scott,Minnesota,MN,119825,3.8,29.2,64.80000000000001,5.2,0.8,91.0,1.7,0.7,5.0,3.5,0.04042536914459993,13.9,77.5,21.0,17.0,16.1,3.5,6.46
27,141,Sherburne,Minnesota,MN,81752,4.6,27.7,65.19999999999999,6.199999999999999,0.9,96.40000000000002,1.2,0.40000000000000013,1.1000000000000003,1.8,0.027580678308444264,20.4,76.0,24.1,19.6,17.3,6.2,6.42
27,143,Sibley,Minnesota,MN,15237,8.0,25.9,57.79999999999999,13.0,3.3000000000000003,98.60000000000001,0.2,0.4,0.5,5.900000000000001,0.005140507821041261,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,7.1,11.37
